strain,coef,id,replicon,baseMean,log2FoldChange,lfcSE,pvalue,padj
BL225C,condition_camporegio_vs_blank,SinmeB_2433,Chromosome,69.22578862150283,-1.170039316108815,0.21414968917569907,7.480692416780471e-09,4.613093657014623e-08
BL225C,condition_camporegio_vs_blank,SinmeB_2438,Chromosome,3169.6200407025312,1.4231487370582954,0.20282981305956296,1.5601714941490514e-13,1.7065087474323747e-12
BL225C,condition_camporegio_vs_blank,SinmeB_2441,Chromosome,600.7940708402657,1.080385998510704,0.1718272679924663,6.682148741716473e-11,5.297989359503774e-10
BL225C,condition_camporegio_vs_blank,SinmeB_2447,Chromosome,275.4547326730357,1.3297479204082163,0.2123701177693536,3.635964271832021e-11,2.9692057010028795e-10
BL225C,condition_camporegio_vs_blank,SinmeB_2448,Chromosome,708.5704356175536,2.3012126155549555,0.19064977195501887,7.776583305269851e-36,4.805447456885308e-34
BL225C,condition_camporegio_vs_blank,SinmeB_2449,Chromosome,179.98446634805066,2.148861888089605,0.22122130023031705,1.7574098520302127e-24,4.9688276665420255e-23
BL225C,condition_camporegio_vs_blank,SinmeB_2450,Chromosome,64.26028220985904,1.192800580008136,0.2127660833005009,3.0886342524142284e-09,2.0079472569382746e-08
BL225C,condition_camporegio_vs_blank,SinmeB_2451,Chromosome,86.9832904915695,1.6437401927366766,0.21041716194382865,1.7596691616507056e-16,2.547694916650805e-15
BL225C,condition_camporegio_vs_blank,SinmeB_2472,Chromosome,203.4492043446407,1.1079496650970575,0.13813193407175128,1.9577071997477207e-16,2.8072959223176647e-15
BL225C,condition_camporegio_vs_blank,SinmeB_2477,Chromosome,160.66983133250585,1.0534804013098151,0.16705211583362406,6.398123692517314e-11,5.09300842137434e-10
BL225C,condition_camporegio_vs_blank,SinmeB_2485,Chromosome,86.69274632174566,-1.4263865590043672,0.2468423631053064,5.253380718926818e-10,3.771109464580521e-09
BL225C,condition_camporegio_vs_blank,SinmeB_2494,Chromosome,269.95974273312856,1.3159635717977312,0.18496014940388325,1.0993673908651888e-13,1.2271151100271772e-12
BL225C,condition_camporegio_vs_blank,SinmeB_2501,Chromosome,16.921091482151528,-1.6973618516886813,0.4935028603887643,1.780798857938022e-05,6.662988985318666e-05
BL225C,condition_camporegio_vs_blank,SinmeB_2538,Chromosome,13.900388012080517,-2.560153549553896,0.6606403295771748,5.400405493094689e-07,2.5690500417150453e-06
BL225C,condition_camporegio_vs_blank,SinmeB_2563,Chromosome,94.01631958615313,-3.08329683438058,0.2942470613469459,8.483443901072632e-28,3.218339414115783e-26
BL225C,condition_camporegio_vs_blank,SinmeB_2564,Chromosome,309.3474629274469,-2.374527171543773,0.2125623414704408,2.8015800865385906e-31,1.2818832853978867e-29
BL225C,condition_camporegio_vs_blank,SinmeB_2583,Chromosome,62.79266081315422,1.394431386899885,0.2645003650749891,1.0576185452881676e-08,6.390489476267417e-08
BL225C,condition_camporegio_vs_blank,SinmeB_2596,Chromosome,384.6714237721378,-1.0104247915399456,0.13489522874176385,1.7094508838312316e-14,2.0911119587111024e-13
BL225C,condition_camporegio_vs_blank,SinmeB_2604,Chromosome,931.2874979537552,1.2786615522770228,0.14198833004131745,2.299667347277601e-20,4.656826378237143e-19
BL225C,condition_camporegio_vs_blank,SinmeB_2652,Chromosome,1835.7320520481933,2.4726997186060204,0.34240320386921114,2.5348536172924687e-15,3.3247073483700345e-14
BL225C,condition_camporegio_vs_blank,SinmeB_2661,Chromosome,377.31452194592146,-2.2769818105106605,0.15444489908435352,1.7354726172145744e-51,2.6006057168960394e-49
BL225C,condition_camporegio_vs_blank,SinmeB_2687,Chromosome,22.796990052160467,-1.459432711009514,0.3879607443621549,1.0835772458756113e-05,4.176824444873577e-05
BL225C,condition_camporegio_vs_blank,SinmeB_2712,Chromosome,655.1912295220197,1.2159012531840876,0.3529102867139661,7.912948796169745e-05,0.0002629169350567708
BL225C,condition_camporegio_vs_blank,SinmeB_2720,Chromosome,120.5290276299326,-1.278886726590017,0.197950731921818,1.169644949058403e-11,1.0310076212729512e-10
BL225C,condition_camporegio_vs_blank,SinmeB_2723,Chromosome,218.05594628728073,-2.127211002317477,0.18953044563541205,2.0764527607683623e-31,9.574044498496588e-30
BL225C,condition_camporegio_vs_blank,SinmeB_2724,Chromosome,67.55178750125984,-1.1172107694208877,0.2405909349126336,6.470475913157016e-07,3.0466639924165884e-06
BL225C,condition_camporegio_vs_blank,SinmeB_2725,Chromosome,31.584908824817447,-1.2509834296750189,0.31879880111103337,1.0935373230788482e-05,4.212508171294741e-05
BL225C,condition_camporegio_vs_blank,SinmeB_2728,Chromosome,84.05795909172913,1.6905900549030033,0.2780659698609749,3.392255349554971e-11,2.793019033685783e-10
BL225C,condition_camporegio_vs_blank,SinmeB_2756,Chromosome,525.8291561750493,1.0226895173749144,0.17861476444731647,2.529723086325052e-09,1.6644522699706208e-08
BL225C,condition_camporegio_vs_blank,SinmeB_2758,Chromosome,116.33470767646072,1.3317519791248242,0.19814632072282204,1.6934054372613507e-12,1.6459938622416983e-11
BL225C,condition_camporegio_vs_blank,SinmeB_2772,Chromosome,75.70051277658732,1.4034361031670046,0.4208287848384685,6.527252893174161e-05,0.0002207920645693336
BL225C,condition_camporegio_vs_blank,SinmeB_2780,Chromosome,556.7569918439111,1.51466545762976,0.2078865013946168,1.5862195692800212e-14,1.9523203487195988e-13
BL225C,condition_camporegio_vs_blank,SinmeB_2785,Chromosome,98.30448738918659,1.8749189581727688,0.21833898873981344,1.2508998338622862e-19,2.380283683863664e-18
BL225C,condition_camporegio_vs_blank,SinmeB_2786,Chromosome,52.18990763360478,2.1233794925698675,0.2957329907920018,5.411261045229006e-15,6.945417281606567e-14
BL225C,condition_camporegio_vs_blank,SinmeB_2801,Chromosome,99.2642574891698,-1.0195368364950212,0.18366852131680125,7.0477771066162915e-09,4.3686014454041406e-08
BL225C,condition_camporegio_vs_blank,SinmeB_2808,Chromosome,4996.585104704402,2.871384286171456,0.16789503802857306,1.1328548186583125e-67,3.2334913252561552e-65
BL225C,condition_camporegio_vs_blank,SinmeB_2817,Chromosome,1908.805147144804,-1.2840334493903034,0.15699902182095693,3.066398847143597e-17,4.700765905314252e-16
BL225C,condition_camporegio_vs_blank,SinmeB_2819,Chromosome,490.2392375987784,-1.4471853747269745,0.15592342424806674,1.0023061486646926e-21,2.250120994418041e-20
BL225C,condition_camporegio_vs_blank,SinmeB_2820,Chromosome,226.82032388860927,-1.2992403848676202,0.1902601332722363,8.930282868486662e-13,8.936246329500678e-12
BL225C,condition_camporegio_vs_blank,SinmeB_2834,Chromosome,50.134807332046115,-1.8383982489532067,0.3067024203629056,3.598264266146707e-11,2.942427832371537e-10
BL225C,condition_camporegio_vs_blank,SinmeB_2835,Chromosome,501.8324396129978,-2.483536160062255,0.1613346005884913,9.007887601633459e-56,1.6361599480057865e-53
BL225C,condition_camporegio_vs_blank,SinmeB_2837,Chromosome,143.12214707765747,-1.0401157578985991,0.20746969915112887,1.2584318807507999e-07,6.513852066684193e-07
BL225C,condition_camporegio_vs_blank,SinmeB_2845,Chromosome,58.705384690947895,-1.6315030988699846,0.24151932977665744,4.802278419150993e-13,4.945851691476126e-12
BL225C,condition_camporegio_vs_blank,SinmeB_2846,Chromosome,54.818596990960074,-1.8289106328948763,0.264748591544238,8.526137551842306e-14,9.679103879875526e-13
BL225C,condition_camporegio_vs_blank,SinmeB_2847,Chromosome,20.447419544890536,-1.2153592025814766,0.36900451250766797,0.00013673705781884178,0.0004364314228633623
BL225C,condition_camporegio_vs_blank,SinmeB_2850,Chromosome,86.29945979645369,-1.3351668686017908,0.20191247010333035,3.5120805587156116e-12,3.268613323414357e-11
BL225C,condition_camporegio_vs_blank,SinmeB_2853,Chromosome,17982.7300488171,-1.3622342297854122,0.13326803732907164,1.2497468566272739e-25,3.8219299278693264e-24
BL225C,condition_camporegio_vs_blank,SinmeB_2854,Chromosome,6283.562533500509,-1.259891191828589,0.13001963901618188,3.7392093345182e-23,9.417151576093318e-22
BL225C,condition_camporegio_vs_blank,SinmeB_2855,Chromosome,2124.5761580569574,-1.8187782612957328,0.1686581988770689,6.419410576334113e-29,2.6536515168652892e-27
BL225C,condition_camporegio_vs_blank,SinmeB_2856,Chromosome,1939.4618825188745,-1.3318831512119518,0.1341732366084926,2.8068303633560693e-24,7.825181952537804e-23
BL225C,condition_camporegio_vs_blank,SinmeB_2864,Chromosome,316.43206900769235,-1.084366177989876,0.17776668365037535,2.17931681271198e-10,1.634896742853017e-09
BL225C,condition_camporegio_vs_blank,SinmeB_2898,Chromosome,266.0874469059807,-1.1280055389971408,0.14571685703402631,1.7386507203033754e-15,2.3262215217630434e-14
BL225C,condition_camporegio_vs_blank,SinmeB_2920,Chromosome,11.862594887812849,-2.5825470848602947,1.0163592547940707,5.799357732501677e-05,0.00019807037178698039
BL225C,condition_camporegio_vs_blank,SinmeB_2928,Chromosome,158.97922409904243,1.1446757049338785,0.1848253686542964,1.0110979471624128e-10,7.850415926543398e-10
BL225C,condition_camporegio_vs_blank,SinmeB_2939,Chromosome,1517.2138577020553,-2.208342251826332,0.16782737518870408,8.491811242022142e-42,7.271416654954387e-40
BL225C,condition_camporegio_vs_blank,SinmeB_2947,Chromosome,198.3373659651369,1.9598528131381845,0.5805715397613678,1.1077744200435234e-05,4.261874116650115e-05
BL225C,condition_camporegio_vs_blank,SinmeB_2952,Chromosome,12.262248253943145,-1.293975592074588,0.4881809910707143,0.0008337743175344135,0.0023030614098162555
BL225C,condition_camporegio_vs_blank,SinmeB_2961,Chromosome,983.9269359370908,-1.3852439377877828,0.2203925303818152,2.591349220413254e-11,2.1633074132530697e-10
BL225C,condition_camporegio_vs_blank,SinmeB_2965,Chromosome,32.41355563479827,-1.0849156009613978,0.29330400729386275,4.4668153579545396e-05,0.00015566332125336926
BL225C,condition_camporegio_vs_blank,SinmeB_2967,Chromosome,54.60497866230946,-1.125429892579665,0.25874793828356674,2.517421036764687e-06,1.08478948198185e-05
BL225C,condition_camporegio_vs_blank,SinmeB_2968,Chromosome,47.88959541690937,-1.1302010045151074,0.2665525154839916,4.06420099658033e-06,1.6940765489222876e-05
BL225C,condition_camporegio_vs_blank,SinmeB_2991,Chromosome,231.00093306082596,1.0734572503842017,0.21964398918258096,2.1911163139125968e-07,1.0935513060443053e-06
BL225C,condition_camporegio_vs_blank,SinmeB_2997,Chromosome,48.52541375079382,-1.2034568095541949,0.2919156497290674,5.460282703749945e-06,2.223433052056873e-05
BL225C,condition_camporegio_vs_blank,SinmeB_2999,Chromosome,691.7541419171116,-1.1509505132148838,0.13651715851246074,5.584187765850181e-18,8.973625058580693e-17
BL225C,condition_camporegio_vs_blank,SinmeB_3001,Chromosome,1401.107693277564,-1.3060918319495864,0.16288461170407362,1.0659621829237024e-16,1.5660238540305572e-15
BL225C,condition_camporegio_vs_blank,SinmeB_3004,Chromosome,157.33356039722446,-1.087338217808364,0.15104675494275052,1.2201054011943541e-13,1.351813636739179e-12
BL225C,condition_camporegio_vs_blank,SinmeB_3014,Chromosome,502.08880121850564,1.3553025809864925,0.3223436814188937,2.358185371831744e-06,1.0227903848595858e-05
BL225C,condition_camporegio_vs_blank,SinmeB_3028,Chromosome,178.16121750493787,-1.7274607750591418,0.20045801724750767,1.5579550734698452e-19,2.927392699178136e-18
BL225C,condition_camporegio_vs_blank,SinmeB_3031,Chromosome,95.51298561422672,1.0120561981033618,0.17702720819590562,2.7421077968246318e-09,1.7943443377911402e-08
BL225C,condition_camporegio_vs_blank,SinmeB_3037,Chromosome,131.7048826788313,1.197405085314026,0.2272232439903612,2.019117576736029e-08,1.1715963944778084e-07
BL225C,condition_camporegio_vs_blank,SinmeB_3043,Chromosome,127.48157018959095,-1.5293429749548115,0.21172074763225812,2.3980713849877195e-14,2.892160941975129e-13
BL225C,condition_camporegio_vs_blank,SinmeB_3045,Chromosome,787.0735669536833,-1.4412360416099659,0.18911093444235305,1.598045954620242e-15,2.147687769505321e-14
BL225C,condition_camporegio_vs_blank,SinmeB_3046,Chromosome,54.28238186214825,-1.3154610288964097,0.26372195091266515,6.219498406880629e-08,3.3706757188826843e-07
BL225C,condition_camporegio_vs_blank,SinmeB_3052,Chromosome,72.03242719282562,-1.1266839828634914,0.24893610499302016,1.105088851207769e-06,5.025722742139127e-06
BL225C,condition_camporegio_vs_blank,SinmeB_3058,Chromosome,88.84322757147186,-1.0460349273116267,0.19208068963084668,1.1896231589643823e-08,7.130601214832506e-08
BL225C,condition_camporegio_vs_blank,SinmeB_3070,Chromosome,10.89760875045868,1.1213503690387263,0.4407750787779269,0.0019068186698226925,0.004886477600221129
BL225C,condition_camporegio_vs_blank,SinmeB_3079,Chromosome,302.13944091813227,-1.5691790948770297,0.18109484815141327,1.7879298045768398e-19,3.3179106032921294e-18
BL225C,condition_camporegio_vs_blank,SinmeB_3082,Chromosome,331.18071874591635,-1.0875447166228946,0.14903989425108627,5.893567951442539e-14,6.859426466203219e-13
BL225C,condition_camporegio_vs_blank,SinmeB_3087,Chromosome,204.4070908730004,-1.078828772005722,0.17240044611804284,8.138926434934822e-11,6.368763061488163e-10
BL225C,condition_camporegio_vs_blank,SinmeB_3092,Chromosome,98.68375727354412,1.290900519261001,0.21329048944753354,1.55166724016946e-10,1.1832943304803746e-09
BL225C,condition_camporegio_vs_blank,SinmeB_3125,Chromosome,66.90839479359245,-1.4747644873984571,0.2115669170054024,1.813696010141996e-13,1.9730115943359567e-12
BL225C,condition_camporegio_vs_blank,SinmeB_3126,Chromosome,134.21201250602692,-1.6034646042509806,0.1881725698936454,5.5580344585033315e-19,9.712786747600283e-18
BL225C,condition_camporegio_vs_blank,SinmeB_3127,Chromosome,94.60515591319984,-1.9237408939234568,0.21881724132261732,1.7715700742965144e-20,3.599590178079088e-19
BL225C,condition_camporegio_vs_blank,SinmeB_3128,Chromosome,64.9478926061625,-1.6112607449437228,0.2383527455510093,4.979575643121519e-13,5.119652899634715e-12
BL225C,condition_camporegio_vs_blank,SinmeB_3130,Chromosome,2127.9686415688093,-1.335729843379557,0.14298429475732588,8.320336271347745e-22,1.903515099635816e-20
BL225C,condition_camporegio_vs_blank,SinmeB_3139,Chromosome,434.0922324462983,1.5025939289033317,0.20821432661757885,2.7672895879385414e-14,3.324074907836397e-13
BL225C,condition_camporegio_vs_blank,SinmeB_3145,Chromosome,6054.5338484975255,1.0858780120938458,0.17287414970870285,6.849508521938448e-11,5.423507804557339e-10
BL225C,condition_camporegio_vs_blank,SinmeB_3150,Chromosome,389.85557902357874,-1.47196848806018,0.165049638048111,2.6220093778481468e-20,5.273934298933488e-19
BL225C,condition_camporegio_vs_blank,SinmeB_3162,Chromosome,186.68399206069344,1.376896941724189,0.21741268048986107,1.9555245738089687e-11,1.667342005037121e-10
BL225C,condition_camporegio_vs_blank,SinmeB_3163,Chromosome,157.1870222743369,1.4478897222260094,0.20027987915250334,3.042343962144479e-14,3.6254094849093446e-13
BL225C,condition_camporegio_vs_blank,SinmeB_3164,Chromosome,609.9039061770301,1.390409449116866,0.15841157797085956,1.2360327053354772e-19,2.367022375648834e-18
BL225C,condition_camporegio_vs_blank,SinmeB_3169,Chromosome,118.63135430423964,1.2392574647401573,0.1756772243125424,2.1895231551414827e-13,2.356194217579542e-12
BL225C,condition_camporegio_vs_blank,SinmeB_3184,Chromosome,71.34386249391041,-1.0904593113891956,0.22286568075363689,2.0278019971107468e-07,1.0171251188855078e-06
BL225C,condition_camporegio_vs_blank,SinmeB_3191,Chromosome,11.4069308753675,-1.1363752684084163,0.4763558120267574,0.0027779011113271074,0.006866284231461724
BL225C,condition_camporegio_vs_blank,SinmeB_3196,Chromosome,195.5315126706757,-1.0875674364544392,0.14324119649513836,6.255659651961322e-15,7.944157617342407e-14
BL225C,condition_camporegio_vs_blank,SinmeB_3199,Chromosome,97.45005867942452,-1.893343656189184,0.20199458185471728,9.063081236614608e-23,2.235560038364937e-21
BL225C,condition_camporegio_vs_blank,SinmeB_3201,Chromosome,29.125876857983503,-2.9345133193388158,0.4319854702631661,5.5728123840975243e-14,6.524108873101674e-13
BL225C,condition_camporegio_vs_blank,SinmeB_3202,Chromosome,32.755037865144644,-1.8287579544411443,0.35189586009050616,3.825205231471947e-09,2.441776374594553e-08
BL225C,condition_camporegio_vs_blank,SinmeB_3204,Chromosome,67.00664189919043,-1.0115867821559563,0.2392600813322016,6.0044988346311815e-06,2.430180014502316e-05
BL225C,condition_camporegio_vs_blank,SinmeB_3205,Chromosome,174.78158050332138,-1.6190751145741291,0.1730457702071398,2.688507350993941e-22,6.2703941874932615e-21
BL225C,condition_camporegio_vs_blank,SinmeB_3206,Chromosome,15.236374755688267,-1.814901788880425,0.503293035456711,6.711910100285556e-06,2.676725824425257e-05
BL225C,condition_camporegio_vs_blank,SinmeB_3208,Chromosome,48.578186712210815,-2.2781414959236783,0.2953558100808804,7.123615064626634e-17,1.0621629029197026e-15
BL225C,condition_camporegio_vs_blank,SinmeB_3209,Chromosome,68.53908801405488,-1.4910816623693308,0.2506331330374409,1.5020264384452803e-10,1.1483605193929861e-09
BL225C,condition_camporegio_vs_blank,SinmeB_3211,Chromosome,33.648881275195215,-1.8325140019109505,0.3327477111441711,6.690564024472482e-10,4.701435024934125e-09
BL225C,condition_camporegio_vs_blank,SinmeB_3212,Chromosome,187.55601392841297,-2.255986356610359,0.1622314982631868,3.044192095037357e-46,3.317615894118893e-44
BL225C,condition_camporegio_vs_blank,SinmeB_3214,Chromosome,83.37716323541716,-1.2179832267479054,0.20761059481423327,6.116320483506047e-10,4.323257662515947e-09
BL225C,condition_camporegio_vs_blank,SinmeB_3219,Chromosome,27.64573203268485,-1.414738863572598,0.3218525278269245,8.190167887054255e-07,3.7762974088464e-06
BL225C,condition_camporegio_vs_blank,SinmeB_3221,Chromosome,22.45333646095759,-2.3462416992115163,0.4298656898013056,2.8376104563348693e-10,2.099831737687803e-09
BL225C,condition_camporegio_vs_blank,SinmeB_3222,Chromosome,25.353452308668928,-1.6064310712967929,0.3736708445641539,6.782995323049427e-07,3.1813203416555767e-06
BL225C,condition_camporegio_vs_blank,SinmeB_3224,Chromosome,27.36714667652369,-1.0568812598963624,0.3093299770528496,0.00014069322872586963,0.0004480952247517866
BL225C,condition_camporegio_vs_blank,SinmeB_3225,Chromosome,19.368310597027328,-1.4938262045457904,0.4494777279552461,5.0975509644493314e-05,0.00017600645438311805
BL225C,condition_camporegio_vs_blank,SinmeB_3230,Chromosome,98.76092951177479,1.0935567298384063,0.2466842894839465,1.8817129639613583e-06,8.311707815758571e-06
BL225C,condition_camporegio_vs_blank,SinmeB_3243,Chromosome,29.070615192007885,-1.4352388731502834,0.3274068974561458,8.088997812424425e-07,3.732521392430485e-06
BL225C,condition_camporegio_vs_blank,SinmeB_3244,Chromosome,572.566674645936,-1.2470850772165931,0.3130437904629991,8.62924660225404e-06,3.3784261354611835e-05
BL225C,condition_camporegio_vs_blank,SinmeB_3247,Chromosome,88.89891765704796,-1.137715638197449,0.2465933780841562,7.036063013028865e-07,3.2871521200385828e-06
BL225C,condition_camporegio_vs_blank,SinmeB_3248,Chromosome,67.55529377955132,-1.6523198498937557,0.24121038091580946,2.305375092928758e-13,2.4631761688083732e-12
BL225C,condition_camporegio_vs_blank,SinmeB_3249,Chromosome,31.364614767278105,-1.5000948366682505,0.3629966092611806,2.0143247035447763e-06,8.832379131709867e-06
BL225C,condition_camporegio_vs_blank,SinmeB_3250,Chromosome,70.54307799887525,-1.0495760402785037,0.2691889502928328,2.2091373485406247e-05,8.11868134098866e-05
BL225C,condition_camporegio_vs_blank,SinmeB_3252,Chromosome,28.361191978357702,-1.1892149464234727,0.3753762724563683,0.0002285695656947938,0.0006990030493747929
BL225C,condition_camporegio_vs_blank,SinmeB_3255,Chromosome,77.87061401539223,-1.9899661304116283,0.2731178139142633,3.3920669724806197e-15,4.439312103285773e-14
BL225C,condition_camporegio_vs_blank,SinmeB_3256,Chromosome,339.2168781011197,-2.407404406747105,0.2065622141505975,1.0618303710803815e-33,5.948234807715707e-32
BL225C,condition_camporegio_vs_blank,SinmeB_3277,Chromosome,580.5580416048398,-1.1988059477345905,0.15127975634050125,3.2374212273566196e-16,4.555188459336989e-15
BL225C,condition_camporegio_vs_blank,SinmeB_3289,Chromosome,75.963648366705,-1.1072324825515178,0.2499414528170696,1.834365497772559e-06,8.108544833074275e-06
BL225C,condition_camporegio_vs_blank,SinmeB_3292,Chromosome,76.74949782186431,1.38391533878817,0.21069338107394708,4.023218206141624e-12,3.698645694419156e-11
BL225C,condition_camporegio_vs_blank,SinmeB_3300,Chromosome,123.85978107135256,-1.9503015089495048,0.23782442444680355,2.722921238951813e-18,4.508615996209162e-17
BL225C,condition_camporegio_vs_blank,SinmeB_3301,Chromosome,143.39105433043238,-1.8640664245210936,0.2306955546926476,9.573439357319811e-18,1.5100840923098674e-16
BL225C,condition_camporegio_vs_blank,SinmeB_3316,Chromosome,71.85736173847377,1.545363079611014,0.23694413063334605,3.1626123318992107e-12,2.966619454992781e-11
BL225C,condition_camporegio_vs_blank,SinmeB_3317,Chromosome,756.1711485182733,2.1806634019245013,0.1703354660333806,9.312811398708051e-40,6.807437990714154e-38
BL225C,condition_camporegio_vs_blank,SinmeB_3355,Chromosome,111.92603653411447,-1.8043436564394093,0.19268595481812106,1.3140740017201648e-22,3.176032083189785e-21
BL225C,condition_camporegio_vs_blank,SinmeB_3367,Chromosome,37.42112388924504,-1.1313685644407665,0.2772908241030779,8.153060848857147e-06,3.206656609452083e-05
BL225C,condition_camporegio_vs_blank,SinmeB_3397,Chromosome,684.3645415866544,-3.511363791937298,0.18707487927718705,1.8610529923586593e-80,7.967965454427001e-78
BL225C,condition_camporegio_vs_blank,SinmeB_3400,Chromosome,426.4397565094792,-1.3922806021750287,0.16983810601646285,1.8182385266494395e-17,2.8307848646069453e-16
BL225C,condition_camporegio_vs_blank,SinmeB_3401,Chromosome,245.13988513490003,-1.1454116624135084,0.16389439508097614,4.694634200244584e-13,4.851661620045868e-12
BL225C,condition_camporegio_vs_blank,SinmeB_3409,Chromosome,44.618684684357376,-1.5801937603560248,0.27807117539317866,5.497130976730918e-10,3.933585998799216e-09
BL225C,condition_camporegio_vs_blank,SinmeB_3423,Chromosome,158.64265259522682,2.1032263152169626,0.3836952727318961,3.7893497270596965e-10,2.759825305467293e-09
BL225C,condition_camporegio_vs_blank,SinmeB_3430,Chromosome,426.6421683758043,-2.0629184078205403,0.1780676564988446,3.706715283507507e-33,1.932004470377739e-31
BL225C,condition_camporegio_vs_blank,SinmeB_3437,Chromosome,44.28287413419855,-1.4266893589096172,0.2722573564368297,1.1290406488529011e-08,6.78103171264959e-08
BL225C,condition_camporegio_vs_blank,SinmeB_3456,Chromosome,24.54393999540904,-1.7432844613390244,0.3895915388294357,1.9471716630690987e-07,9.799619604060602e-07
BL225C,condition_camporegio_vs_blank,SinmeB_3457,Chromosome,69.88617724545672,-1.1134476628347931,0.2571823791106164,2.8572896597271253e-06,1.2181076970415641e-05
BL225C,condition_camporegio_vs_blank,SinmeB_3521,pSINMEB02,40.86232335283399,-1.3709500694507644,0.2708059489560218,3.516375040028504e-08,1.9772187607815057e-07
BL225C,condition_camporegio_vs_blank,SinmeB_3549,pSINMEB02,424.4754029388076,2.0207731330621512,0.34963679807012393,7.996967832217923e-11,6.265859501478985e-10
BL225C,condition_camporegio_vs_blank,SinmeB_3557,pSINMEB02,2828.188714348793,-2.3190355213156293,0.17784723269106134,3.6602119888127756e-41,3.047126480686636e-39
BL225C,condition_camporegio_vs_blank,SinmeB_3558,pSINMEB02,332.70380877812215,-2.74574556543378,0.17303993941985152,6.919215878625353e-59,1.5360659250548284e-56
BL225C,condition_camporegio_vs_blank,SinmeB_3584,pSINMEB02,106.36437648647734,1.1925554917290495,0.3561573508107696,0.00012074790981200915,0.00038966457073789495
BL225C,condition_camporegio_vs_blank,SinmeB_3585,pSINMEB02,7224.091077378518,-1.1674847208406074,0.13234118551700513,1.7300440794757597e-19,3.230493524105205e-18
BL225C,condition_camporegio_vs_blank,SinmeB_3586,pSINMEB02,5249.406697871407,-1.1869188430807327,0.12975036247507604,8.356345409656686e-21,1.7354084914196008e-19
BL225C,condition_camporegio_vs_blank,SinmeB_3605,pSINMEB02,472.87608268006653,1.5044886955179777,0.14983801174102174,4.85536626047061e-25,1.4196617251346748e-23
BL225C,condition_camporegio_vs_blank,SinmeB_3612,pSINMEB02,175.48950230807887,-1.7644910738489,0.1899237664932185,3.0164174226715644e-22,6.980851749611335e-21
BL225C,condition_camporegio_vs_blank,SinmeB_3617,pSINMEB02,89.2052437116328,1.4352951373340368,0.2079232267315688,3.357780929937921e-13,3.5247878973814188e-12
BL225C,condition_camporegio_vs_blank,SinmeB_3621,pSINMEB02,278.1381249756873,1.2596017223173284,0.14483460631718184,3.9108822247516394e-19,6.964689026699822e-18
BL225C,condition_camporegio_vs_blank,SinmeB_3622,pSINMEB02,65.81190468319829,1.068150393216318,0.21140428608090306,9.47089591286381e-08,4.992836420554589e-07
BL225C,condition_camporegio_vs_blank,SinmeB_3650,pSINMEB02,66.38442866814654,-1.8114648423011404,0.2293151876864905,4.939555463157639e-17,7.514643514255557e-16
BL225C,condition_camporegio_vs_blank,SinmeB_3665,pSINMEB02,219.08320322736813,2.2380753133777525,0.2378945115630709,2.940451380260121e-23,7.468248124270834e-22
BL225C,condition_camporegio_vs_blank,SinmeB_3666,pSINMEB02,1832.3616724761648,2.09107387723916,0.35889673069910666,5.104846337777747e-11,4.107174355522122e-10
BL225C,condition_camporegio_vs_blank,SinmeB_3682,pSINMEB02,688.1571421366225,-1.7981490953930306,0.4351123196105916,7.874528319899279e-07,3.6504193928442596e-06
BL225C,condition_camporegio_vs_blank,SinmeB_3697,pSINMEB02,198.65117521290162,2.637971260179822,0.18721287930270988,2.399509142140643e-47,2.7658957303828874e-45
BL225C,condition_camporegio_vs_blank,SinmeB_3713,pSINMEB02,328.2939444129336,2.0370903167693126,0.2344196456145731,3.2078900111638875e-20,6.404191915142135e-19
BL225C,condition_camporegio_vs_blank,SinmeB_3725,pSINMEB02,20.70788901733231,-1.5443368037941565,0.46249705942657704,4.109157367735002e-05,0.00014412872835263527
BL225C,condition_camporegio_vs_blank,SinmeB_3726,pSINMEB02,21.777242231756937,-2.2491475334075703,0.4484735797636515,3.722731718139673e-09,2.3839801195009828e-08
BL225C,condition_camporegio_vs_blank,SinmeB_3732,pSINMEB02,83.55574515988035,1.6372204439405234,0.2454057277779895,8.380491546097333e-13,8.4141819643731e-12
BL225C,condition_camporegio_vs_blank,SinmeB_3734,pSINMEB02,72.66761841389138,-1.861533254285618,0.2386159909553446,9.240964208383092e-17,1.3710480065606004e-15
BL225C,condition_camporegio_vs_blank,SinmeB_3740,pSINMEB02,94.43032530495123,-1.290846142406702,0.19703915457309146,6.147782013098966e-12,5.574857093270075e-11
BL225C,condition_camporegio_vs_blank,SinmeB_3745,pSINMEB02,185.34573469507882,2.2902122590373954,0.1999632125299121,1.1853850849732871e-32,5.970754789352843e-31
BL225C,condition_camporegio_vs_blank,SinmeB_3746,pSINMEB02,272.09018083920614,1.716731232078765,0.1689912475499929,6.841256335628314e-26,2.1357547122789643e-24
BL225C,condition_camporegio_vs_blank,SinmeB_3759,pSINMEB02,90.46440078289837,1.313115416824846,0.2356901458599767,2.575994414618109e-09,1.6893337550569956e-08
BL225C,condition_camporegio_vs_blank,SinmeB_3760,pSINMEB02,30.35516871313477,-1.5373224726909192,0.34635984156685673,4.4771672083696564e-07,2.153783326401904e-06
BL225C,condition_camporegio_vs_blank,SinmeB_3788,pSINMEB02,35.29369035687663,-1.0279400302023036,0.2890098582990046,9.066807647149618e-05,0.0002986068408627187
